SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
519295,BAMBINO AGRO,X ,Q,174.00,178.80,174.00,178.80,178.80,169.40,14,2100,368294.00,
519307,VIKAS WSP   ,XT,Q,14.20,14.40,13.25,13.80,14.00,13.75,409,287236,3980616.00,
519319,JATALIA     ,XT,Q,6.62,6.62,6.62,6.62,6.62,6.96,2,11,72.00,
519359,POONA DAL   ,X ,Q,29.60,29.75,29.60,29.75,29.75,30.00,3,275,8166.00,
519383,ANIK INDS   ,B ,Q,13.80,13.80,13.80,13.80,13.80,14.20,1,1,13.00,
519421,KSE LIMITED ,XT,Q,1200.00,1250.00,1200.00,1249.10,1249.80,1248.65,43,981,1209429.00,
519455,NARBADA     ,X ,Q,62.00,62.00,60.00,62.00,62.00,65.80,11,1221,74277.00,
519457,VIRAT CRANE ,X ,Q,27.00,28.50,27.00,28.50,28.50,26.45,8,806,21771.00,
519463,IB INFOTECH ,XT,Q,15.90,15.90,15.80,15.85,15.80,15.85,20,3100,49155.00,
519475,CHORDIA FOOD,X ,Q,146.00,146.00,146.00,146.00,146.00,146.00,1,50,7300.00,
519483,TAI INDUST. ,XT,Q,12.00,12.00,11.99,11.99,11.99,11.53,3,101,1211.00,
519491,OCEAN AGRO  ,X ,Q,21.30,24.00,21.25,23.65,23.95,23.35,6,2202,52055.00,
519494,N K INDUST. ,B ,Q,42.45,46.90,42.45,42.45,42.45,47.15,29,3341,144407.00,
519552,HERITGFOOD  ,A ,Q,413.90,418.00,411.00,412.90,411.15,420.05,46,536,222403.00,
519560,NEHA INTER. ,X ,Q,1.89,1.94,1.80,1.80,1.80,1.89,13,8695,15664.00,
519566,SIMRAN FARMS,X ,Q,61.90,61.95,60.05,61.60,61.95,59.70,13,614,37873.00,
519588,DFM FOODS   ,B ,Q,275.75,275.75,266.95,266.95,266.95,265.70,3,3,810.00,
519600,CCL PRODUCTS,A ,Q,259.85,259.85,255.35,256.80,255.35,258.25,29,335,86471.00,
519602,KELLTONTEC  ,B ,Q,28.00,30.70,28.00,28.55,28.30,27.95,393,125387,3723405.00,
519612,MAHAAN FOODS,X ,Q,16.90,16.90,16.90,16.90,16.90,16.15,1,10,169.00,
520008,RICO AUTO   ,B ,Q,66.50,67.10,65.65,65.70,65.70,66.90,90,9487,628673.00,
520021,OMAX AUTOS. ,B ,Q,60.00,61.00,57.00,59.40,59.40,60.85,58,5022,300943.00,
520043,MUNJAL SHOWA,B ,Q,156.10,156.10,151.00,153.25,152.00,156.10,30,1656,254029.00,
520051,JAMNA AUTO  ,A ,Q,56.70,56.70,54.50,55.05,55.20,55.65,226,29641,1637271.00,
520056,SUNDAR.CLAY ,A ,Q,2530.00,2530.00,2499.95,2499.95,2499.95,2494.45,3,12,30029.00,
520057,JTEKTINDIA  ,B ,Q,104.40,105.00,102.60,104.00,104.00,105.45,171,12561,1301263.00,
520059,MUNAUTO     ,B ,Q,46.75,47.55,46.30,46.35,46.30,47.15,55,2621,122036.00,
520066,JAYBH.MARUTI,B ,Q,222.50,224.00,218.00,220.95,219.15,224.30,76,1517,335664.00,
520073,RACLGEAR    ,X ,Q,80.00,82.00,79.55,80.30,80.50,81.95,45,8945,721902.00,
520075,SAMKRG PIST.,X ,Q,145.00,153.65,139.00,140.85,140.10,146.20,80,4544,647189.00,
520086,SICAL LOG   ,B ,Q,118.00,119.55,115.00,116.35,116.10,117.90,16,632,73557.00,
520111,RATNAMNI MET,B ,Q,980.00,980.25,962.00,975.15,978.00,980.00,49,1817,1777974.00,
520121,ARCEE INDUST,XT,Q,2.36,2.36,2.36,2.36,2.36,2.36,1,10,23.00,
520123,ABC INDIA   ,X ,Q,55.60,58.75,53.25,54.15,53.25,57.45,37,1963,107407.00,
520131,COASTAL ROAD,P ,Q,24.60,24.60,24.60,24.60,24.60,23.50,1,100,2460.00,
520141,SIBAR AUTO  ,XT,Q,19.30,19.30,19.30,19.30,19.30,20.20,1,10,193.00,
520151,SHREY SH LOG,B ,Q,155.00,161.00,155.00,161.00,161.00,160.00,15,286,45731.00,
520155,STARLOG     ,X ,Q,18.90,18.90,18.90,18.90,18.90,18.00,1,1,18.00,
521016,INDO COUNT  ,B ,Q,35.85,37.20,35.85,36.25,36.50,36.10,98,12797,470186.00,
521034,SOMA TEXTILE,T ,Q,3.91,3.91,3.91,3.91,3.91,3.73,1,25,97.00,
521062,OCTAVE      ,X ,Q,1.65,1.65,1.65,1.65,1.65,1.58,6,2400,3960.00,
521064,TRIDENT     ,A ,Q,65.65,66.90,65.60,66.20,66.20,65.65,598,53941,3578921.00,
521068,HISAR SPIN. ,P ,Q,11.42,11.42,11.42,11.42,11.42,12.02,1,300,3426.00,
521070,ALOK INDS.  ,T ,Q,3.75,3.83,3.50,3.83,3.83,3.65,379,1289275,4877109.00,
521097,AMARJOTHI SP,X ,Q,83.15,86.80,83.15,84.00,83.20,84.55,27,1187,100020.00,
521109,NAGREEKA EXP,B ,Q,21.30,21.30,20.00,20.00,20.00,20.00,3,1500,30980.00,
521113,SUDITI IND. ,X ,Q,25.50,25.75,24.25,25.10,24.25,26.85,16,1606,40995.00,
521127,KHATOR FIBRE,XT,Q,8.25,8.25,8.25,8.25,8.25,8.25,1,500,4125.00,
521141,ADITYA SPIN.,XT,Q,3.80,3.80,3.80,3.80,3.80,4.00,3,120,456.00,
521149,PRIME URBAN ,X ,Q,6.75,7.25,6.75,7.19,7.25,7.10,8,11768,84359.00,
521151,DHANLXMI FAB,X ,Q,26.70,26.70,26.00,26.00,26.00,25.45,2,105,2733.00,
521163,ZODIAC CLOTH,T ,Q,235.10,239.45,232.05,238.85,235.85,239.00,23,797,187456.00,
521180,SUPER SPIN. ,B ,Q,5.70,5.78,5.50,5.63,5.63,5.49,35,6282,34700.00,
521194,SIL INVEST  ,B ,Q,180.25,180.50,180.00,180.50,180.50,182.50,3,195,35148.00,
521206,SAMTEX FASH.,XT,Q,1.15,1.15,1.10,1.10,1.10,1.15,17,7499,8265.00,
521216,DHAN ROTO SP,X ,Q,29.40,29.40,29.40,29.40,29.40,28.00,1,1,29.00,
521220,DAMOINDUS   ,B ,Q,36.10,36.60,35.40,35.95,36.00,37.50,13,986,35616.00,
521226,UNI ROYAL IN,X ,Q,9.65,10.25,9.65,10.25,10.25,10.01,6,2735,27973.00,
521228,TATIA GLOB  ,X ,Q,0.23,0.23,0.23,0.23,0.23,0.22,1,440,101.00,
521234,SRI NACHAMAI,X ,Q,15.10,15.10,15.10,15.10,15.10,14.40,1,50,755.00,
521240,SAMBANDAM SP,X ,Q,85.00,85.00,85.00,85.00,85.00,82.50,15,148,12580.00,
521248,KITEX GARMEN,B ,Q,108.80,108.80,106.00,106.35,106.90,107.15,39,1154,124153.00,
522001,CRANEX LTD. ,X ,Q,11.40,11.40,11.40,11.40,11.40,12.00,1,50,570.00,
522004,BATLIBOI LTD,X ,Q,14.60,15.20,14.20,14.20,14.20,14.60,10,2023,29559.00,
522005,AUSTIN ENGG.,X ,Q,52.05,52.05,50.85,51.35,51.35,53.00,13,4986,258597.00,
522014,UNITED DRILL,X ,Q,105.00,108.90,98.00,99.00,98.00,109.95,36,2997,300352.00,
522017,FLUIDOMAT   ,X ,Q,102.05,106.55,102.05,102.85,103.00,101.90,6,82,8425.00,
522029,WINDSOR MACH,B ,Q,36.00,36.00,36.00,36.00,36.00,39.95,21,4998,179928.00,
522034,SHANTHI GEAR,B ,Q,117.60,118.00,115.20,116.05,116.00,117.50,7,615,72224.00,
522064,HONDA SIEL  ,B ,Q,987.35,998.25,980.05,994.00,998.25,985.05,15,144,141627.00,
522073,HITECHGEAR  ,B ,Q,265.00,270.00,265.00,269.90,270.00,267.55,44,617,165571.00,
522074,ELGI EQUIP  ,A ,Q,260.35,264.45,257.05,264.40,264.00,263.05,28,172,45185.00,
522091,UV DER HORST,X ,Q,14.06,14.80,14.06,14.80,14.80,14.80,3,595,8439.00,
522101,KILBURN ENGG,X ,Q,42.50,42.50,38.25,39.60,38.75,37.90,57,3280,130614.00,
522105,BIRLA PRETEC,X ,Q,12.63,12.63,12.05,12.18,12.30,12.15,152,44143,544160.00,
522108,YUKEN INDIA ,X ,Q,728.00,739.50,714.00,718.80,718.80,725.75,273,5931,4293974.00,
522113,TIMKEN (I)  ,B ,Q,685.05,686.90,672.20,673.95,674.00,682.00,84,639,432481.00,
522122,VOITH PAPER ,X ,Q,817.00,827.00,806.00,809.75,809.00,807.80,22,253,205581.00,
522134,ARTSON ENG  ,X ,Q,43.75,44.70,43.50,44.50,44.45,43.75,21,6040,268260.00,
522152,SOLITAIR MC ,X ,Q,35.00,35.00,33.40,33.55,33.55,34.05,10,430,14717.00,
522163,DIAMONPOWER ,Z ,Q,1.05,1.05,1.00,1.05,1.05,1.05,9,2951,2969.00,
522165,INDSIL HYD  ,X ,Q,47.00,50.95,46.10,47.80,47.80,48.35,45,5831,285965.00,
522183,ITL INDUSTRS,X ,Q,151.00,151.00,150.00,151.00,151.00,151.90,5,291,43741.00,
522195,FRONTIER SPR,X ,Q,220.40,223.80,213.00,218.05,218.05,222.40,172,11875,2579462.00,
522205,PRAJ IND.LTD,B ,Q,141.80,144.00,138.60,139.75,139.75,142.70,886,82615,11624886.00,
522207,RASANDIK ENG,X ,Q,91.50,91.50,90.60,90.60,90.60,93.15,2,10,910.00,
522209,YOGI SUNGWON,XT,Q,1.64,1.64,1.64,1.64,1.64,1.64,1,3500,5740.00,
522215,SWISS GLASS ,X ,Q,171.30,178.50,171.30,177.60,178.50,176.10,27,732,127430.00,
522217,GUJ APOIND  ,B ,Q,133.05,133.05,133.05,133.05,133.05,131.60,4,40,5322.00,
522229,TANEJA AERO.,X ,Q,28.00,29.00,27.20,27.45,27.50,28.55,39,6980,194545.00,
522231,CONART ENG. ,X ,Q,29.85,29.85,26.00,27.00,27.00,28.75,84,5999,160904.00,
522237,SHIVAGRICO  ,XT,Q,5.88,5.88,5.88,5.88,5.88,6.18,1,800,4704.00,
522241,M.M.FORGINGS,B ,Q,518.20,541.95,518.20,531.30,541.95,518.25,27,690,363848.00,
522249,MAYUR UNIQ. ,B ,Q,296.00,302.90,291.20,294.20,295.00,293.30,81,1138,336731.00,
522251,CENLUB INDUS,X ,Q,73.15,77.85,73.15,75.35,75.90,73.50,52,8837,669416.00,
522257,RAJOO ENGIN.,X ,Q,22.80,22.80,20.60,21.05,21.05,22.55,368,221543,4730699.00,
522261,DOLPHIN OFF.,B ,Q,38.60,38.75,37.55,38.35,37.55,39.15,40,3478,133835.00,
522263,JMC PROJECTS,B ,Q,137.95,138.85,134.60,137.90,134.60,137.60,38,738,101083.00,
522267,VEEJAY LAKSH,X ,Q,34.10,35.40,34.10,35.40,35.40,35.15,2,6,205.00,
522275,GET&D       ,A ,Q,255.30,255.30,246.00,247.60,247.60,255.90,280,3130,780922.00,
522281,RAM RAT.WIRE,X ,Q,91.05,95.90,91.00,94.30,93.00,94.30,28,2102,195594.00,
522285,JAY NECO IND,T ,Q,4.17,4.39,4.17,4.20,4.20,4.38,8,6340,26610.00,
522287,KALPA.POWER ,A ,Q,496.75,518.00,495.40,508.55,508.55,502.35,176,2036,1022126.00,
522294,T & I GLOBAL,X ,Q,74.00,76.50,72.00,75.05,75.90,72.25,27,2906,217667.00,
522295,CONTROL PRNT,B ,Q,257.50,264.40,257.50,263.05,264.00,255.00,48,1160,303360.00,
522650,BEMCO HYDRAU,X ,Q,125.10,125.10,125.10,125.10,125.10,125.05,3,150,18765.00,
523007,ANSAL BUILD.,X ,Q,37.65,41.55,35.00,37.15,37.05,37.65,16,589,22204.00,
523011,WEIZMANN LTD,B ,Q,32.25,33.75,32.25,33.75,33.75,33.50,6,456,14823.00,
523019,B.N.RATHI SE,X ,Q,20.55,20.55,19.10,19.15,19.10,19.25,10,3601,68960.00,
523021,RISHITECH   ,X ,Q,34.80,34.80,31.10,32.00,32.00,33.55,39,6166,200396.00,
523023,SINCLAIR HOT,X ,Q,330.00,330.00,323.00,326.95,326.50,331.90,74,2782,910810.00,
523025,SAFARI IND. ,B ,Q,669.95,674.00,645.20,649.95,650.00,660.30,213,3025,1991732.00,
523100,COSMO FERR. ,X ,Q,13.80,13.80,13.80,13.80,13.80,13.15,7,1900,26220.00,
523116,SANCO TRANS ,X ,Q,190.15,190.15,190.15,190.15,190.15,200.00,3,15,2852.00,
523127,EIH ASSO.HOT,B ,Q,368.70,368.70,355.00,361.80,355.00,368.00,12,86,31283.00,
523144,MEDI CAPS   ,X ,Q,17.50,18.20,17.10,17.10,17.10,17.50,13,1576,27063.00,
523160,MORGAN CRU  ,X ,Q,1334.95,1334.95,1334.70,1334.95,1334.95,1295.00,6,59,78749.00,
523204,ABAN OFFSHO ,T ,Q,43.20,44.40,42.50,43.55,43.55,43.30,140,12397,540191.00,
523207,KOKUYOCMLN  ,B ,Q,83.00,86.30,81.75,82.40,81.80,82.60,96,5970,494947.00,
523229,BHARAT SEATS,X ,Q,72.10,73.85,71.55,72.00,72.00,73.65,137,12298,887617.00,
523232,CONT.PETRO  ,XT,Q,27.15,27.15,27.15,27.15,27.15,25.90,1,59,1601.00,
523248,MACHINO PLAS,X ,Q,106.00,110.00,106.00,110.00,110.00,107.95,7,333,36524.00,
523260,PEARL POLYME,T ,Q,14.00,14.00,14.00,14.00,14.00,14.40,2,20,280.00,
523261,VENKEY'S (I),A ,Q,1934.00,1942.35,1891.40,1911.50,1911.50,1929.90,767,6198,11872272.00,
523269,ADVANI HOTEL,B ,Q,63.35,63.45,62.00,62.35,62.20,62.55,9,449,27999.00,
523277,G.V.FILMS   ,X ,Q,0.48,0.48,0.43,0.47,0.46,0.48,32,24910,11377.00,
523283,SUPER HOUSE ,B ,Q,106.00,107.45,103.25,104.90,104.90,104.45,26,1372,143088.00,
523301,TCPL PACK   ,B ,Q,364.00,364.00,360.00,360.00,360.00,354.00,3,22,7924.00,
523319,BALMER LAWRI,B ,Q,190.50,190.50,188.00,189.25,190.00,189.90,60,1320,249924.00,
523323,KOVAI MEDI. ,X ,Q,730.05,763.75,730.05,740.00,740.00,740.00,24,401,298898.00,
523329,ELDECO HOUS.,X ,Q,1850.00,1850.00,1775.35,1775.35,1775.35,1856.15,36,360,654622.00,
523367,DCMSHRIRAM  ,A ,Q,508.10,566.00,508.10,561.95,557.00,516.50,1161,42111,23428457.00,
523369,DCM SHR.IND ,X ,Q,187.95,189.50,185.00,185.45,186.95,184.35,49,1007,187585.00,
523371,MAWANA SUGAR,B ,Q,45.85,48.00,45.50,45.75,45.75,47.35,92,8873,412263.00,
523384,MAH.RAS.APEX,T ,Q,91.50,100.80,91.50,100.75,100.75,96.00,7,428,40719.00,
523385,NILKAMAL L  ,A ,Q,1197.40,1251.30,1197.40,1216.90,1205.00,1204.25,176,1532,1855431.00,
523391,NAHAR POLY  ,B ,Q,35.55,36.15,35.55,36.10,36.10,36.85,3,247,8863.00,
523395,3M INDIA LTD,A ,Q,22506.15,22598.00,22405.00,22441.75,22441.75,22386.00,31,34,764233.00,
523398,JCHAC       ,B ,Q,1825.00,1825.00,1790.00,1795.60,1790.00,1818.55,16,45,80845.00,
523405,JM FINANCIAL,A ,Q,89.05,89.80,88.15,89.40,89.50,89.80,279,17638,1572568.00,
523411,ADCINDIA    ,X ,Q,215.00,215.00,211.80,214.00,214.00,211.75,4,22,4687.00,
523419,TAMIL.TELE. ,T ,Q,1.22,1.22,1.22,1.22,1.22,1.27,1,1000,1220.00,
523445,REL INDL INF,B ,Q,310.70,317.90,308.30,311.60,311.60,309.80,594,16699,5222083.00,
523457,LINDEINDIA  ,A ,Q,548.00,548.00,542.00,544.10,544.10,542.05,109,4680,2547304.00,
523465,IND.BANK HSG,B ,Q,32.95,33.05,32.20,33.00,33.05,32.20,8,230,7506.00,
523467,JAIMATA GLAS,Z ,Q,0.26,0.26,0.26,0.26,0.26,0.26,8,5228,1359.00,
523475,LOTUS CHOC  ,X ,Q,17.55,18.50,16.85,17.15,17.00,19.35,17,1582,27241.00,
523483,PACIFIC IND.,X ,Q,115.10,115.15,115.10,115.15,115.15,116.10,2,20,2302.00,
523489,CMM HOSPITAL,X ,Q,8.17,8.17,8.17,8.17,8.17,8.59,2,352,2875.00,
523523,RAINBOW PAP.,Z ,Q,0.73,0.74,0.73,0.74,0.74,0.76,11,12205,8931.00,
523537,APM INDUS.  ,X ,Q,42.05,44.50,41.25,43.85,44.50,41.65,52,12034,513772.00,
523539,PRECISION WR,B ,Q,198.05,201.00,196.40,196.50,196.40,201.40,11,181,36075.00,
523550,KRYPTON IND ,X ,Q,15.70,16.00,15.70,16.00,16.00,15.70,10,4005,63695.00,
523558,NETWORK LTD.,XT,Q,1.84,1.84,1.84,1.84,1.84,1.76,1,5,9.00,
523574,FEL         ,B ,Q,34.95,34.95,34.50,34.60,34.60,34.95,51,13197,457542.00,
523586,IND.TONERS  ,X ,Q,133.00,133.00,126.00,127.75,126.50,133.05,82,2077,269443.00,
523598,SHIPP.CORPN ,A ,Q,31.00,31.60,30.90,30.95,30.95,31.00,136,20922,652546.00,
523606,SIKA INTER. ,X ,Q,199.70,199.70,190.00,194.10,193.50,195.10,101,2846,550827.00,
523610,ITI LTD.    ,A ,Q,93.35,93.50,91.85,92.25,92.25,93.40,379,40733,3774805.00,
523618,DREDGING COR,B ,Q,412.00,414.50,405.25,407.35,407.35,410.00,612,16147,6620146.00,
523620,PHARMASIA   ,XT,Q,20.40,20.40,19.10,19.10,19.10,19.45,3,200,3950.00,
523628,PODDAR      ,T ,Q,515.00,515.00,515.00,515.00,515.00,530.00,2,50,25750.00,
523630,NATIONAL FER,B ,Q,38.45,38.55,38.25,38.35,38.30,38.60,74,9861,378756.00,
523642,PI INDUS.LTD,A ,Q,1087.80,1105.00,1067.75,1100.35,1105.00,1091.15,554,3970,4314470.00,
523648,PLASTIBLEND ,B ,Q,191.00,193.00,189.00,191.00,191.00,194.15,9,502,95642.00,
523660,WATERBASE   ,X ,Q,127.35,128.90,123.25,124.40,124.40,127.35,519,39817,4999476.00,
523672,FLEX FOODS  ,X ,Q,59.50,60.60,57.30,59.25,58.80,61.55,25,1734,102258.00,
523676,GOLKUNDA DIA,X ,Q,14.03,14.03,13.80,13.80,13.80,13.37,4,950,13294.00,
523694,APCOTEX IND ,B ,Q,565.00,568.90,558.50,558.85,558.85,561.95,27,484,272819.00,
523696,FORTIS MLR  ,X ,Q,52.50,53.00,52.50,53.00,53.00,51.35,7,384,20210.00,
523704,MASTEK LTD  ,B ,Q,474.00,477.30,469.95,475.65,475.95,479.75,208,2536,1197976.00,
523708,EIMCO ELECON,B ,Q,412.00,423.00,402.80,421.00,423.00,416.05,20,236,97759.00,
523710,SAYAJI HOTEL,XT,Q,261.95,261.95,248.00,248.00,248.00,254.95,2,17,4355.00,
523716,ASHIANA HOU ,B ,Q,123.50,126.00,122.00,124.60,123.90,121.15,13,355,43705.00,
523722,SVAM SOFTWAR,X ,Q,0.39,0.39,0.39,0.39,0.39,0.38,1,600,234.00,
523736,DVL         ,B ,Q,87.05,88.70,87.05,88.35,88.50,88.60,29,699,61585.00,
523754,MAHEPC      ,X ,Q,109.20,109.20,105.50,107.05,108.80,107.55,99,4771,510287.00,
523756,SREIINFRA   ,A ,Q,21.70,21.85,21.50,21.60,21.60,21.90,104,34434,744689.00,
523768,GUJ.BOROSIL ,X ,Q,88.80,91.90,87.80,88.20,88.20,84.60,702,62092,5511491.00,
523782,MITSHI      ,X ,Q,37.95,40.75,36.00,37.00,37.00,37.95,12,10655,431190.00,
523792,MAZDA LTD   ,B ,Q,404.10,445.85,404.10,422.25,421.00,395.50,50,932,402303.00,
523796,VICEROY HOTE,T ,Q,2.46,2.46,2.24,2.25,2.24,2.35,49,33453,75800.00,
523828,MENON BEAR. ,B ,Q,75.50,77.90,75.15,75.20,75.20,75.15,15,1053,79676.00,
523836,GUJ.RAFFIA  ,T ,Q,12.90,13.10,12.90,13.10,13.10,13.50,2,275,3587.00,
523838,SIMPLX INFRA,B ,Q,131.00,131.00,124.50,125.80,125.75,135.30,240,6276,803566.00,
523840,INN.TECH.PAC,X ,Q,20.35,21.70,19.30,21.70,21.70,21.50,279,25353,504661.00,
523842,SUPER TANNER,X ,Q,2.55,2.70,2.55,2.70,2.70,2.68,7,4393,11727.00,
523844,INVICTA MED ,XT,Q,3.90,3.90,3.90,3.90,3.90,3.90,1,1000,3900.00,
523850,AXTEL INDUS.,X ,Q,119.50,123.00,118.00,120.70,120.00,121.65,42,2327,280820.00,
523874,PRECI CONTNR,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,3,1700,323.00,
523896,APIL        ,XT,Q,20.00,20.00,20.00,20.00,20.00,20.00,1,30,600.00,
524000,MAGMA FIN   ,A ,Q,129.80,132.00,129.20,130.10,129.30,131.30,37,10781,1401162.00,
524013,HIND.FLUROCA,T ,Q,14.05,14.50,13.29,14.21,13.30,13.98,24,3960,55771.00,
524019,KINGFA      ,B ,Q,680.00,680.00,639.05,668.70,668.00,693.30,77,407,269611.00,
524037,RAMA PHOSPH ,X ,Q,75.10,81.00,73.70,76.90,76.90,76.00,23,231,17856.00,
524038,VENLON ENTR ,XT,Q,2.58,2.84,2.58,2.84,2.84,2.71,2,26,70.00,
524051,POLYPLEX    ,B ,Q,562.80,562.80,554.00,554.65,554.00,558.80,121,2027,1128217.00,
524075,ALBERT DAVID,B ,Q,403.00,409.85,402.25,403.45,402.25,406.65,26,504,205053.00,
524080,HAR.LEATHER ,XT,Q,23.95,23.95,22.80,22.85,22.80,23.95,3,650,14843.00,
524084,MONSANTO (I),A ,Q,2350.00,2371.05,2322.50,2365.65,2371.05,2355.80,30,77,181096.00,
524091,ACRYCIL LTD.,X ,Q,107.95,107.95,105.00,105.10,105.00,105.05,56,3469,367024.00,
524109,KABRA EXTR  ,B ,Q,79.05,80.80,79.00,80.05,80.05,79.25,14,365,28963.00,
524129,VINYL CHEM  ,B ,Q,71.05,71.05,71.00,71.05,71.00,71.25,2,200,14205.00,
524136,PEE CEE COSM,X ,Q,100.65,105.90,100.65,101.30,101.30,105.90,3,215,22213.00,
524164,IOL CHEM PH ,B ,Q,207.55,215.00,206.50,207.40,207.40,210.40,1276,107646,22613063.00,
524174,KESAR PETRO ,X ,Q,7.99,8.04,7.70,7.76,7.81,7.93,131,34749,271657.00,
524200,VINATI ORG. ,A ,Q,2040.00,2050.05,2009.95,2035.10,2035.10,2018.65,224,1502,3048308.00,
524202,LACTOSE(I)  ,XT,Q,26.20,28.00,26.20,27.95,27.95,27.55,25,3592,94697.00,
524208,AARTI INDUST,A ,Q,1721.75,1749.60,1716.20,1739.50,1745.35,1728.30,201,1205,2094898.00,
524212,WANBURY LTD ,T ,Q,17.10,17.90,16.65,17.15,17.05,17.50,7,565,9505.00,
524218,RESONANCE   ,X ,Q,36.30,37.85,36.05,36.15,36.15,36.90,74,10857,398050.00,
524226,GUJ AMB EXP ,B ,Q,195.00,196.35,195.00,195.50,195.05,195.85,23,988,192860.00,
524230,RASHTR.CHEM.,A ,Q,63.90,64.30,63.40,63.65,63.65,63.90,560,123515,7890982.00,
524280,KOPRAN LTD. ,B ,Q,37.20,37.30,36.80,36.90,37.05,36.90,38,1675,61980.00,
524288,AIMCO PESTI.,X ,Q,119.00,119.00,114.00,118.00,118.00,113.35,15,465,53496.00,
524324,SEYAIND     ,B ,Q,444.25,449.00,436.10,437.55,436.10,443.95,111,9629,4258685.00,
524330,JAYANT AGRO ,B ,Q,191.00,195.50,191.00,192.40,192.40,191.25,28,482,92419.00,
524332,BCLIL       ,X ,Q,91.40,93.50,89.10,92.90,93.20,90.65,77,8931,820365.00,
524336,SH.HARI CHEM,X ,Q,24.10,24.10,21.85,22.85,22.85,23.00,24,3370,74963.00,
524342,INDOBORAXC  ,X ,Q,397.75,400.95,389.50,390.60,389.50,388.15,24,316,124515.00,
524348,AARTI DRUGS ,B ,Q,545.35,565.10,542.30,554.85,553.00,550.40,145,641,357063.00,
524370,BODAL CHEM  ,B ,Q,111.00,112.00,108.50,110.25,109.55,110.95,193,15332,1679580.00,
524372,ORCHIDPHAR  ,Z ,Q,6.39,6.52,6.30,6.50,6.52,6.21,165,88249,571504.00,
524394,VIMTA LABS  ,B ,Q,185.35,188.80,182.65,185.00,184.65,184.80,118,3056,566162.00,
524404,MARKSANS    ,B ,Q,21.85,22.05,21.30,21.40,21.50,21.65,224,68511,1479374.00,
524412,AAREY DRUGS ,X ,Q,23.45,25.00,23.00,23.15,23.15,22.60,148,21544,523953.00,
524414,NORRIS MEDI.,XT,Q,5.61,5.95,5.61,5.62,5.95,5.90,8,1440,8084.00,
524444,KAVITIND    ,X ,Q,46.55,47.00,45.80,46.85,46.85,46.10,47,28070,1303674.00,
524470,SYNCOM FORM.,X ,Q,1.03,1.04,0.99,1.01,1.01,1.02,203,653029,663749.00,
524480,RIDHI SIDHI ,XT,Q,285.00,285.00,276.00,276.00,276.00,290.00,8,212,60088.00,
524488,SVCIND      ,XT,Q,1.17,1.17,1.17,1.17,1.17,1.12,6,2503,2928.00,
524494,IPCA LAB LTD,A ,Q,921.20,922.00,914.00,916.85,914.00,923.65,166,1633,1500853.00,
524500,KILITCH DRUG,B ,Q,168.80,170.40,165.00,166.35,165.00,170.05,84,2533,425825.00,
524506,CORAL LAB.  ,X ,Q,248.05,261.95,248.05,250.00,248.70,256.30,22,484,121456.00,
524518,KREBS BIOCHM,B ,Q,89.20,89.20,85.00,88.20,88.20,90.00,4,54,4608.00,
524520,KMC SHIL    ,X ,Q,13.00,13.00,10.29,11.95,11.95,12.86,208,66181,782139.00,
524522,LAFFANS PETR,X ,Q,15.20,15.20,15.20,15.20,15.20,16.00,1,200,3040.00,
524542,SUKJIT STRCH,X ,Q,238.00,240.70,237.00,237.05,237.00,238.00,27,2273,540062.00,
524558,NEULAND LAB.,B ,Q,575.65,583.65,574.00,577.55,574.00,584.70,52,256,147828.00,
524570,PODDAR PIGM.,B ,Q,176.00,176.00,171.00,171.55,171.00,171.25,22,1145,199636.00,
524576,VIVID IND   ,X ,Q,29.55,30.50,29.55,29.85,29.85,29.90,17,1141,34145.00,
524580,PRIYA LTD.  ,X ,Q,24.75,24.75,24.70,24.70,24.70,26.00,3,210,5197.00,
524582,TIRUPATI STA,XT,Q,31.80,31.80,31.80,31.80,31.80,33.45,2,200,6360.00,
524592,JD ORGOCHEM ,XT,Q,2.24,2.24,2.24,2.24,2.24,2.24,2,500,1120.00,
524594,ASHOK-ALCO  ,X ,Q,43.90,43.90,39.05,42.75,43.00,40.10,62,3379,143963.00,
524598,AKSHARCHEM I,B ,Q,299.00,316.00,292.00,306.45,316.00,305.60,39,1413,426474.00,
524606,BERYL DRUGS ,X ,Q,7.21,7.57,7.21,7.57,7.57,7.21,9,1091,8190.00,
524632,SHUKRAPHAR  ,XT,Q,53.15,58.50,53.15,58.50,58.50,55.90,3,35,1870.00,
524634,ALU FLUORIDE,X ,Q,102.00,102.00,96.00,99.20,99.65,101.70,81,3846,382232.00,
524640,ARCHITORG   ,X ,Q,9.84,10.00,8.57,9.42,9.42,9.52,89,51291,466176.00,
524648,INDO AMINES ,X ,Q,79.05,84.35,79.05,82.75,82.90,80.10,31,1747,143180.00,
524652,IND.SWIFT LT,T ,Q,4.75,4.85,4.75,4.85,4.85,5.00,5,6300,30025.00,
524654,NATURAL CAPS,X ,Q,57.65,57.65,57.00,57.00,57.00,57.40,3,87,4991.00,
524663,BH.IMMUN&BIO,B ,Q,8.88,8.88,8.25,8.27,8.27,8.39,39,5751,48236.00,
524667,SOTL        ,B ,Q,1222.85,1250.00,1222.85,1249.25,1250.00,1243.45,4,23,28690.00,
