SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540047,DBL         ,A ,Q,437.70,460.60,432.60,443.35,443.40,435.85,1773,49487,22247145.00,
540048,SPAL        ,B ,Q,276.00,278.00,270.00,270.15,278.00,271.95,15,106,28730.00,
540061,BIGBLOC     ,B ,Q,32.00,33.00,32.00,33.00,33.00,32.95,2,21,673.00,
540063,ECS         ,XT,Q,3.41,3.41,3.31,3.31,3.31,3.41,4,480,1591.00,
540064,FRETAIL     ,A ,Q,467.00,467.00,452.75,456.50,454.00,460.00,458,4578,2104597.00,
540065,RBLBANK     ,A ,Q,640.50,640.50,625.00,627.00,627.00,639.25,2867,85476,54033380.00,
540071,CAMSONSEEDS ,Z ,Q,3.35,3.35,3.35,3.35,3.35,3.52,14,12694,42524.00,
540073,BLS         ,B ,Q,113.90,114.25,109.05,109.80,110.50,113.00,121,4043,447802.00,
540078,MITSU       ,M ,Q,170.00,170.00,170.00,170.00,170.00,172.00,1,600,102000.00,
540080,NARAYANI    ,B ,Q,39.90,43.95,39.90,42.70,42.60,41.00,36,1677,70549.00,
540083,TVVISION    ,T ,Q,2.70,2.70,2.70,2.70,2.70,2.73,1,100,270.00,
540089,SDAFXVIIGR  ,F ,Q,11.49,11.49,11.47,11.47,11.47,11.49,3,98,1126.00,
540108,TAHL        ,X ,Q,105.00,110.95,100.00,102.55,103.65,104.35,55,3060,314624.00,
540115,LTTS        ,A ,Q,1748.05,1752.00,1730.00,1732.35,1734.25,1735.80,711,4862,8457697.00,
540124,GNA         ,B ,Q,279.00,283.40,279.00,280.50,280.90,283.85,52,1149,322950.00,
540133,ICICIPRULI  ,A ,Q,364.20,365.90,358.55,359.75,359.75,361.20,801,42199,15298415.00,
540134,IISL        ,X ,Q,14.25,14.25,13.90,13.90,13.90,14.00,68,700,9874.00,
540136,HPL         ,B ,Q,62.80,62.80,60.25,60.50,60.45,61.05,46,2947,179044.00,
540143,SAGARSOFT   ,X ,Q,86.00,87.55,84.50,87.55,87.55,86.90,27,4660,395506.00,
540145,VALIANTORG  ,M ,Q,1700.00,1713.00,1692.05,1707.50,1707.50,1709.00,28,6900,11728597.00,
540147,SHASHIJIT   ,M ,Q,29.20,29.20,29.20,29.20,29.20,29.40,1,4800,140160.00,
540153,ENDURANCE   ,A ,Q,1200.15,1204.25,1179.55,1195.15,1180.05,1198.95,97,381,456258.00,
540173,PNBHOUSING  ,A ,Q,804.25,808.90,789.00,790.10,790.10,803.00,423,8316,6589360.00,
540175,REGENCY     ,X ,Q,26.85,27.05,26.85,27.05,27.05,26.45,36,1029,27733.00,
540180,VBL         ,A ,Q,952.15,952.15,926.95,934.35,930.00,942.40,193,1414,1328003.00,
540192,LKPSEC      ,XT,Q,7.98,8.60,7.98,8.60,8.60,8.40,5,749,6385.00,
540198,OSIAJEE     ,X ,Q,23.00,23.00,22.90,22.90,22.90,23.60,441,41546,954250.00,
540203,SFL         ,B ,Q,1278.00,1353.00,1251.00,1295.85,1287.00,1272.65,113,381,495538.00,
540204,NIDL        ,XT,Q,39.95,39.95,39.95,39.95,39.95,42.05,1,2,79.00,
540210,TMRVL       ,B ,Q,17.00,18.80,17.00,17.45,17.45,17.35,51,4777,84372.00,
540212,TCIEXP      ,B ,Q,655.00,655.80,634.00,647.95,646.50,661.05,204,2412,1558098.00,
540222,LAURUSLABS  ,A ,Q,338.05,341.45,332.65,338.70,341.45,335.95,163,4244,1430645.00,
540243,NEWLIGHT    ,X ,Q,37.75,43.00,35.40,38.55,43.00,39.20,102,83007,3086763.00,
540259,SHANGAR     ,X ,Q,36.90,38.20,36.90,38.20,38.20,36.40,174,20834,768777.00,
540268,DHANVARSHA  ,X ,Q,62.00,62.00,59.55,61.00,61.00,61.50,20,75843,4541827.00,
540293,PRICOLLTD   ,B ,Q,36.60,37.15,35.80,36.15,35.80,37.20,63,8222,298984.00,
540311,JITFINFRA   ,T ,Q,10.52,10.52,10.52,10.52,10.52,10.40,1,32,336.00,
540360,LLFICL      ,X ,Q,85.00,85.00,80.45,84.80,84.80,84.50,97,15256,1241693.00,
540361,DANUBE      ,XT,Q,6.54,6.82,6.35,6.36,6.36,6.50,4,800,5128.00,
540366,RADIOCITY   ,B ,Q,57.60,58.05,57.20,57.25,57.35,58.15,25,841,48319.00,
540376,DMART       ,A ,Q,1305.05,1335.00,1299.65,1331.95,1331.95,1302.35,2213,40825,54048613.00,
540403,CLEDUCATE   ,B ,Q,106.15,106.15,102.50,104.05,104.05,107.00,18,275,28713.00,
540405,OCEANIC     ,M ,Q,120.80,120.80,120.80,120.80,120.80,118.00,10,116000,14012800.00,
540425,SHANKARA    ,A ,Q,480.00,487.65,475.90,477.70,476.00,484.35,350,5092,2439738.00,
540469,IPRU2933    ,B ,Q,9.99,9.99,9.99,9.99,9.99,9.52,1,1000,9990.00,
540497,SCHAND      ,B ,Q,90.00,90.00,84.00,88.00,88.00,91.65,85,2133,187073.00,
540519,MEERA       ,M ,Q,222.00,225.00,218.00,224.90,224.75,229.00,6,3500,780025.00,
540526,IRBINVIT    ,IF,Q,65.40,65.65,64.55,65.65,65.65,65.25,9,50000,3256950.00,
540530,HUDCO       ,A ,Q,40.00,40.00,39.50,39.65,39.55,39.95,211,43584,1729683.00,
540544,PSPPROJECT  ,B ,Q,536.55,544.90,531.85,540.45,540.45,524.45,93,3383,1822087.00,
540552,AXISAEGPG   ,B ,Q,10.39,10.54,10.39,10.52,10.52,10.40,5,17000,178478.00,
540565,INDIGRID    ,IF,Q,87.00,87.00,87.00,87.00,87.00,85.33,1,5103,443961.00,
540575,STARCEMENT  ,B ,Q,120.50,122.05,120.00,120.90,120.60,120.10,31,499,60491.00,
540595,TEJASNET    ,B ,Q,171.10,172.00,165.15,167.55,166.05,170.20,178,3032,510831.00,
540596,ERIS        ,A ,Q,505.00,507.10,495.05,495.70,495.05,509.80,40,467,234214.00,
540602,GTPL        ,B ,Q,65.35,65.35,64.00,64.00,64.00,65.00,5,98,6288.00,
540611,AUBANK      ,A ,Q,712.50,716.50,694.70,707.10,707.10,711.20,635,4829,3439370.00,
540615,7NR         ,M ,Q,95.95,97.00,95.95,97.00,97.00,101.00,7,27000,2606550.00,
540616,ARTEMIS     ,B ,Q,59.75,59.75,51.30,54.95,54.95,58.95,5,167,8794.00,
540621,BHAGYAPROP  ,B ,Q,26.10,26.10,26.10,26.10,26.10,26.10,3,28665,748156.00,
540642,SALASAR     ,B ,Q,174.00,175.75,171.20,174.10,174.00,178.00,39,692,120445.00,
540647,GANGESSEC   ,B ,Q,45.90,46.05,45.90,46.00,46.00,44.00,6,750,34455.00,
540648,PALASHSEC   ,B ,Q,43.75,43.75,42.00,42.00,42.00,40.75,7,750,31855.00,
540649,AVADHSUGAR  ,B ,Q,710.05,737.00,705.00,711.45,711.45,712.90,581,7705,5560189.00,
540650,MAGADHSUGAR ,B ,Q,174.70,186.00,174.70,180.80,180.80,179.15,38,2077,381789.00,
540653,SINTEXPLAST ,B ,Q,9.05,9.40,9.05,9.05,9.05,10.05,430,263803,2389968.00,
540655,DAFXXIIIGR  ,F ,Q,9.60,9.60,9.60,9.60,9.60,9.60,3,4500,43200.00,
540673,SIS         ,B ,Q,936.35,939.95,927.05,928.80,939.95,949.85,55,200,186212.00,
540678,COCHINSHIP  ,A ,Q,399.00,399.30,386.25,390.60,397.00,397.05,248,3551,1394824.00,
540679,SMSLIFE     ,B ,Q,472.80,472.80,444.00,453.20,444.00,455.25,4,19,8747.00,
540680,KIOCL       ,B ,Q,123.10,127.90,123.10,127.90,127.90,130.00,8,326,41209.00,
540686,SMRUTHIORG  ,X ,Q,142.05,143.00,142.00,142.00,142.00,149.00,15,793,113084.00,
540691,ABCAPITAL   ,A ,Q,95.05,95.40,93.60,93.95,93.95,95.15,694,106141,10016408.00,
540692,APEX        ,B ,Q,273.80,273.80,263.15,265.75,266.10,271.30,191,3593,963434.00,
540694,ANG         ,M ,Q,44.00,44.00,42.55,42.55,42.55,46.00,3,4800,208880.00,
540698,NEL         ,M ,Q,1.51,1.51,1.51,1.51,1.51,1.56,2,8000,12080.00,
540699,DIXON       ,B ,Q,2235.00,2235.00,2202.00,2205.55,2204.05,2270.70,59,111,246714.00,
540700,BRNL        ,B ,Q,85.30,86.00,83.55,83.70,83.55,85.70,6,103,8732.00,
540701,DCAL        ,A ,Q,246.60,246.60,236.00,238.60,238.00,244.50,160,2049,491990.00,
540702,LASA        ,B ,Q,15.50,15.50,14.75,15.25,15.25,15.50,32,3354,49592.00,
540704,MATRIMONY   ,B ,Q,615.00,619.80,615.00,619.80,619.80,620.00,14,420,258396.00,
540709,RELHOME     ,B ,Q,14.95,15.45,13.85,14.30,14.35,14.95,534,91931,1309081.00,
540710,CAPACITE    ,B ,Q,267.30,270.00,265.70,268.60,267.75,269.45,173,3272,877372.00,
540715,SAGAR       ,M ,Q,8.60,8.60,8.60,8.60,8.60,8.80,1,3000,25800.00,
540716,ICICIGI     ,A ,Q,1160.00,1175.25,1156.70,1162.75,1162.75,1149.25,852,8458,9873953.00,
540719,SBILIFE     ,A ,Q,701.90,701.90,696.50,698.60,698.60,694.45,552,36207,25278204.00,
540724,DIAMONDYD   ,B ,Q,901.00,907.00,890.00,898.50,890.00,900.20,8,12,10767.00,
540725,SISL        ,M ,Q,79.70,80.60,79.60,80.50,80.50,81.95,4,4000,320400.00,
540726,TTFL        ,M ,Q,99.50,104.60,99.50,102.05,104.60,105.00,5,5000,507600.00,
540728,SAYAJIIND   ,X ,Q,195.10,196.00,192.55,192.55,192.55,201.25,9,210,40829.00,
540735,IRIS        ,M ,Q,19.30,19.30,19.30,19.30,19.30,20.00,1,4000,77200.00,
540743,GODREJAGRO  ,A ,Q,499.25,502.40,495.10,497.90,497.90,500.55,164,2091,1042520.00,
540744,MESCON      ,XT,Q,10.34,11.41,10.34,10.59,10.59,10.88,50,4671,50165.00,
540749,MASFIN      ,B ,Q,607.70,607.70,594.30,602.55,595.35,615.05,82,599,361950.00,
540750,IEX         ,A ,Q,149.25,149.30,147.90,148.50,148.50,147.55,69,1142,169461.00,
540755,GICRE       ,A ,Q,219.00,219.00,212.95,214.20,214.00,215.85,357,7163,1536830.00,
540757,SCPL        ,M ,Q,124.75,135.70,124.75,130.75,134.00,127.00,24,21600,2765560.00,
540761,RCBFIVAG    ,B ,Q,7.21,7.21,7.21,7.21,7.21,7.20,1,1696,12228.00,
540762,TIINDIA     ,A ,Q,395.10,398.35,390.05,394.15,390.05,395.70,85,1436,567929.00,
540767,RNAM        ,A ,Q,217.00,220.45,217.00,219.95,219.95,215.75,1552,219085,48086153.00,
540768,MAHLOG      ,A ,Q,502.90,511.90,486.05,492.10,496.00,502.95,272,2678,1334053.00,
540769,NIACL       ,A ,Q,155.00,159.00,154.60,157.25,157.25,154.15,214,4256,670120.00,
540774,IFGLEXPOR   ,B ,Q,196.05,204.75,195.90,202.45,201.60,204.35,55,2358,466621.00,
540775,KHADIM      ,B ,Q,306.10,315.00,302.00,304.05,302.00,310.45,58,403,124033.00,
540776,5PAISA      ,B ,Q,206.05,206.40,206.05,206.15,206.10,212.00,13,208,42874.00,
540777,HDFCLIFE    ,A ,Q,454.90,460.00,444.05,447.85,449.00,451.65,3739,182648,83015747.00,
540782,SBRANDS     ,M ,Q,33.00,33.00,30.50,30.50,30.50,30.00,2,2000,63500.00,
540787,ICICIB22    ,B ,Q,38.61,38.79,38.49,38.54,38.54,38.59,151,34023,1314954.00,
540789,DNAMEDIA    ,B ,Q,0.74,0.74,0.70,0.73,0.73,0.73,17,600111,420080.00,
540793,HHOF1140RG  ,B ,Q,8.91,9.10,8.90,8.95,8.96,9.00,19,37611,335994.00,
540795,DYNAMIC     ,M ,Q,38.50,38.50,38.50,38.50,38.50,37.50,1,3000,115500.00,
540797,SHALBY      ,B ,Q,128.90,128.90,120.15,120.25,120.50,121.15,56,2160,262394.00,
540798,FSC         ,B ,Q,604.75,604.90,600.50,600.65,600.65,604.75,10,80,48172.00,
540799,DACEFRG     ,B ,Q,9.25,9.25,9.21,9.21,9.21,9.21,5,3150,29054.00,
540824,ASTRON      ,B ,Q,119.95,123.00,117.05,119.50,117.10,120.00,736,129459,15598352.00,
540826,RCBFIVCG    ,B ,Q,6.72,6.72,6.72,6.72,6.72,7.46,3,10003,67220.00,
540850,JFL         ,M ,Q,17.90,17.90,17.50,17.50,17.50,18.00,2,4000,70800.00,
540861,IPRU3018    ,B ,Q,9.32,9.50,9.32,9.50,9.50,9.40,12,21082,198710.00,
540862,IPRU3019    ,B ,Q,10.40,10.40,9.45,9.45,9.45,10.50,2,451,4689.00,
540879,APOLLO      ,B ,Q,120.90,125.00,119.05,119.70,119.70,117.70,137,5353,657759.00,
540900,NEWGEN      ,B ,Q,308.90,309.00,298.50,301.25,303.90,304.85,116,1599,487517.00,
540901,PRAXIS      ,B ,Q,113.20,113.20,104.65,109.50,109.50,112.70,51,582,63399.00,
540902,AMBER       ,B ,Q,816.60,827.80,808.50,811.60,812.00,815.00,86,939,764612.00,
540903,CRPRISK     ,M ,Q,30.15,30.15,30.05,30.05,30.05,29.05,3,8000,240900.00,
540923,AML         ,M ,Q,3.99,3.99,3.40,3.40,3.40,4.00,4,24000,87780.00,
540935,GALAXYSURF  ,B ,Q,1165.00,1175.00,1160.00,1172.70,1175.00,1166.65,75,417,487724.00,
540938,GUJHYSPIN   ,M ,Q,5.40,5.40,4.61,5.09,5.08,5.25,8,90000,452500.00,
540945,FSSPL       ,M ,Q,3.92,3.92,3.92,3.92,3.92,4.12,1,4000,15680.00,
540954,IWP         ,X ,Q,61.70,61.70,58.10,60.15,61.00,60.75,64,7400,442657.00,
540955,TDSL        ,M ,Q,18.00,18.00,16.00,16.00,16.00,18.50,4,12000,204150.00,
540961,SHIVAMILLS  ,B ,Q,46.00,46.00,46.00,46.00,46.00,46.60,1,370,17020.00,
540975,ASTERDM     ,B ,Q,136.55,139.70,133.00,134.20,134.20,135.95,105,3160,427985.00,
540980,YSL         ,XT,Q,9718.50,9718.50,9718.50,9718.50,9718.50,10230.00,5,6,58311.00,
540981,KTKIND4RG   ,B ,Q,8.29,8.29,8.29,8.29,8.29,8.55,1,121,1003.00,
541019,HGINFRA     ,B ,Q,272.70,285.00,270.45,281.10,281.40,272.60,94,1551,435637.00,
541083,INFLAME     ,M ,Q,168.00,168.00,163.00,163.00,163.00,159.00,2,5000,835000.00,
541092,ABSLRIF6RG  ,B ,Q,7.70,7.72,7.50,7.67,7.64,7.60,6,9501,72597.00,
541143,BDL         ,B ,Q,307.80,308.50,297.50,301.40,301.40,304.65,213,3443,1045106.00,
541144,ACTIVE      ,M ,Q,18.85,20.40,18.80,20.40,20.40,23.50,7,14000,266600.00,
541153,BANDHANBNK  ,A ,Q,540.00,540.00,532.25,536.90,536.90,545.40,1174,35736,19153873.00,
541154,HAL         ,A ,Q,696.55,699.85,685.00,685.50,685.50,692.25,82,1226,847949.00,
541161,KARDA       ,B ,Q,201.85,210.80,201.80,209.25,210.00,205.40,153,5110,1062253.00,
541163,SANDHAR     ,B ,Q,278.15,285.50,275.00,281.80,285.50,281.75,103,522,144952.00,
541167,YASHO       ,M ,Q,144.00,144.00,144.00,144.00,144.00,140.00,1,7200,1036800.00,
541178,BENARA      ,M ,Q,21.00,23.00,21.00,23.00,23.00,21.05,2,4000,88000.00,
541179,ISEC        ,A ,Q,220.30,225.40,216.00,217.45,216.60,220.80,519,12970,2844968.00,
541195,MIDHANI     ,B ,Q,132.35,133.00,130.15,130.85,130.50,130.30,293,13364,1758685.00,
541206,OBCL        ,M ,Q,50.50,52.75,50.50,52.65,52.65,53.25,4,8000,417200.00,
541233,LEMONTREE   ,A ,Q,68.00,68.65,67.25,67.55,67.40,68.70,421,16976,1148661.00,
541256,IPRU3081    ,F ,Q,8.95,8.96,8.95,8.96,8.96,9.40,2,2000,17910.00,
541269,CHEMFABALKA ,B ,Q,168.10,171.00,168.00,170.95,170.95,168.10,6,306,51426.00,
541301,ORIENTELEC  ,B ,Q,165.00,166.30,164.50,165.15,164.50,164.70,89,3168,523432.00,
541303,AKSHAR      ,M ,Q,16.10,16.50,16.10,16.50,16.50,16.10,2,6000,97800.00,
541304,INDOUS      ,M ,Q,99.70,99.70,92.00,92.50,92.50,89.05,16,42500,3955375.00,
541336,INDOSTAR    ,A ,Q,357.00,364.00,357.00,362.30,364.00,361.50,26,276,99680.00,
541338,UHZAVERI    ,M ,Q,10.55,10.90,10.55,10.90,10.90,11.00,3,15000,161550.00,
541347,PARVATI     ,T ,Q,2.02,2.02,2.02,2.02,2.02,2.12,2,2000,4040.00,
541353,INNOVATORS  ,M ,Q,47.00,47.00,46.80,46.80,46.80,48.00,3,4800,225280.00,
541400,ZIMLAB      ,X ,Q,114.75,118.00,110.00,115.15,115.15,111.60,34,793,90457.00,
541401,ARIHANTINS  ,M ,Q,6.50,6.82,6.50,6.70,6.70,6.50,17,76000,506160.00,
541403,DOLLAR      ,B ,Q,250.00,250.00,230.00,231.60,230.00,250.00,60,1721,407542.00,
541450,ADANIGREEN  ,A ,Q,43.50,44.00,42.55,42.70,42.95,43.50,482,81575,3530547.00,
541540,SOLARA      ,B ,Q,479.80,480.00,466.90,467.75,467.60,477.55,122,2202,1035896.00,
541545,TALWGYM     ,B ,Q,103.00,114.45,102.75,110.45,110.45,103.30,261,7286,801743.00,
541546,GAYAHWS     ,B ,Q,0.79,0.79,0.72,0.77,0.77,0.75,9,12237,9564.00,
541556,RITES       ,B ,Q,277.00,297.80,277.00,293.65,293.65,276.90,3621,161385,47118544.00,
541557,FINEORG     ,B ,Q,1433.55,1475.95,1419.70,1439.70,1424.00,1461.25,308,2153,3126115.00,
541578,VARROC      ,B ,Q,475.10,479.70,472.00,474.15,472.45,481.35,51,471,223818.00,
541627,HITECHWIND  ,XT,Q,13.05,13.05,13.05,13.05,13.05,13.70,2,310,4045.00,
541634,RAWEDGE     ,M ,Q,70.00,70.00,70.00,70.00,70.00,68.05,1,36800,2576000.00,
541700,TCNSBRANDS  ,B ,Q,796.60,806.00,794.55,804.85,805.00,805.15,39,229,183299.00,
541701,SUPERSHAKT  ,M ,Q,460.00,460.00,441.00,441.00,441.00,441.00,21,22800,10470900.00,
541729,HDFCAMC     ,B ,Q,1893.90,1947.20,1882.65,1937.05,1937.05,1895.05,4693,65949,126840844.00,
541735,VIVANTA     ,XT,Q,3.88,3.88,3.88,3.88,3.88,3.81,3,360,1396.00,
541744,TVF2G       ,B ,Q,8.65,8.65,8.15,8.15,8.15,8.10,5,8000,65435.00,
541770,CREDITACC   ,B ,Q,580.00,583.00,560.00,572.25,572.25,578.25,274,2767,1587759.00,
541771,AMINTAN     ,X ,Q,0.99,1.09,0.99,1.09,1.09,1.09,12,8622,8558.00,
541809,ICICINXT50  ,B ,Q,27.51,27.51,27.39,27.39,27.39,27.71,2,600,16446.00,
541890,SPACEINCUBA ,X ,Q,0.56,0.56,0.56,0.56,0.56,0.58,1,3000,1680.00,
541945,RANJEET     ,M ,Q,26.10,26.10,26.10,26.10,26.10,29.20,1,18000,469800.00,
541946,ICICILIQ    ,F ,Q,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,3,1201,1201000.00,
541956,IRCON       ,B ,Q,395.75,400.00,394.00,394.50,394.00,393.20,132,2224,881556.00,
541972,SETFSN50    ,B ,Q,329.12,329.12,325.00,325.55,325.00,328.34,5,230,75414.00,
541974,MANORAMA    ,M ,Q,211.00,211.50,207.00,208.00,208.00,211.35,15,11400,2402760.00,
541988,AAVAS       ,B ,Q,1461.65,1461.65,1445.25,1452.75,1448.30,1438.15,180,738,1070996.00,
542011,GRSE        ,B ,Q,118.00,119.10,116.55,117.50,117.25,117.50,213,31601,3744758.00,
542013,DOLFIN      ,M ,Q,36.20,36.20,32.50,32.50,32.50,36.00,3,6000,203600.00,
542019,SHUBHAM     ,M ,Q,56.00,60.00,56.00,60.00,60.00,55.00,2,6000,348000.00,
542066,ADANIGAS    ,B ,Q,175.00,180.00,172.85,173.95,173.95,168.55,4591,364179,64087896.00,
542117,NETRIPPLES  ,X ,Q,12.02,12.02,12.02,12.02,12.02,12.65,1,1,12.00,
542131,MAN50ETF    ,B ,Q,119.35,119.35,118.20,118.81,118.85,118.60,7,51,6080.00,
542141,TECHNOE     ,B ,Q,248.25,248.25,240.10,240.40,240.10,246.55,16,63,15351.00,
542156,IPRU3218    ,B ,Q,9.65,9.65,9.25,9.41,9.40,9.63,10,14122,133374.00,
542158,IPRU3219    ,B ,Q,9.50,9.50,9.50,9.50,9.50,9.57,2,2000,19000.00,
542206,BTSYN       ,X ,Q,17.80,17.80,17.00,17.00,17.00,17.80,5,130,2254.00,
542216,DALBHARAT   ,B ,Q,1164.00,1180.00,1152.00,1166.25,1179.95,1175.35,165,2705,3150696.00,
542230,ABSLNN50ET  ,B ,Q,272.01,272.01,268.82,271.76,268.82,272.36,3,13,3532.00,
542231,NILASPACES  ,B ,Q,1.71,1.71,1.69,1.69,1.69,1.77,18,63059,106803.00,
542233,TREJHARA    ,B ,Q,20.25,23.60,20.25,23.60,23.60,23.75,4,206,4694.00,
542323,KPIGLOBAL   ,M ,Q,66.45,66.45,64.45,64.75,64.75,65.15,6,51200,3317440.00,
542333,CESCVENTURE ,B ,Q,434.35,437.35,417.00,422.20,417.00,436.40,222,4548,1954222.00,
542337,SPENCER     ,B ,Q,99.05,100.00,96.05,96.90,96.05,100.15,261,13814,1346794.00,
542351,GLOSTERLTD  ,T ,Q,952.00,994.00,951.00,994.00,994.00,990.00,4,15,14404.00,
542367,XELPMOC     ,B ,Q,69.00,69.00,69.00,69.00,69.00,69.70,1,50,3450.00,
542383,RITCO       ,M ,Q,73.35,80.00,73.00,75.65,76.00,75.00,66,264000,19871280.00,
542399,CHALET      ,B ,Q,331.60,331.60,327.00,327.05,327.00,327.10,10,91,29952.00,
542446,JONJUA      ,M ,Q,8.00,9.00,7.20,9.00,9.00,9.00,12,140000,1221900.00,
542459,KRANTI      ,M ,Q,35.30,35.75,35.30,35.75,35.75,36.25,2,6000,213150.00,
542460,ANUP        ,B ,Q,484.30,488.55,476.35,477.00,477.00,492.25,44,513,246802.00,
542484,ARVINDFASN  ,B ,Q,760.00,772.00,749.20,758.65,754.00,764.50,199,1243,953132.00,
542579,AGOL        ,M ,Q,49.55,49.55,47.45,47.45,47.45,46.50,19,200000,9700000.00,
542597,MSTC        ,B ,Q,93.30,94.00,92.00,92.15,92.05,93.10,62,1689,156533.00,
542602,EMBASSY     ,IF,Q,352.50,356.00,352.50,355.26,356.00,358.00,5,2000,708884.00,
542627,CHANDNIMACH ,X ,Q,8.76,8.92,8.76,8.92,8.92,9.22,8,1254,11143.00,
542641,CKFSL       ,B ,Q,7.98,7.98,7.98,7.98,7.98,8.39,9,2945,23501.00,
542649,RVNL        ,B ,Q,26.00,26.95,26.00,26.75,26.75,25.90,1795,995979,26416487.00,
542650,METROPOLIS  ,B ,Q,964.15,980.50,947.80,966.80,980.50,965.40,80,887,856363.00,
542651,KPITTECH    ,B ,Q,97.05,98.70,95.30,96.05,98.05,98.30,68,2872,277437.00,
542652,POLYCAB     ,B ,Q,597.20,598.05,591.05,594.70,592.15,592.60,307,4991,2966473.00,
542653,JINAAM      ,M ,Q,35.60,35.90,35.60,35.90,35.90,36.50,2,4000,143000.00,
542654,VRFILMS     ,M ,Q,69.00,80.00,69.00,80.00,80.00,67.00,7,14000,1033000.00,
542655,VIKASMCORP  ,B ,Q,3.35,3.95,3.35,3.84,3.84,3.94,62,46091,175504.00,
542665,NEOGEN      ,B ,Q,391.80,391.90,367.10,371.30,371.30,388.45,1843,53459,20188477.00,
542669,BMW         ,X ,Q,26.30,27.80,24.00,24.40,24.10,26.30,10,281,7156.00,
542670,ARTEMISELC  ,M ,Q,94.50,98.75,93.50,98.75,98.75,98.15,9,76000,7160700.00,
542677,MAHESH      ,XT,Q,23.80,23.80,23.80,23.80,23.80,25.05,2,51,1213.00,
542678,CHCL        ,M ,Q,58.70,59.90,58.70,59.90,59.90,58.75,5,20000,1195600.00,
542682,HARISH      ,XT,Q,45.10,45.30,45.10,45.30,45.30,43.15,24,4091,185167.00,
542683,SUICH       ,MT,Q,68.10,71.00,68.10,71.00,71.00,71.35,302,646400,45232000.00,
542684,PPL         ,T ,Q,90.00,94.50,87.25,94.50,94.50,0.00,113,9891,926946.00,
555555,ICICISENSX  ,B ,Q,420.29,420.29,418.00,418.08,418.16,418.85,3,802,337068.00,
570001,TATAMTRTDVR ,A ,Q,82.00,82.40,80.00,80.50,80.50,82.80,865,202691,16534325.00,
570002,FELDVR      ,B ,Q,32.95,33.50,31.55,32.90,32.90,31.75,25,1204,39724.00,
570004,JISLBNDVR   ,B ,Q,28.60,28.60,26.15,26.35,26.15,28.15,92,9016,243364.00,
570005,SCAPDVR     ,T ,Q,0.77,0.77,0.72,0.72,0.72,0.75,3,1208,888.00,
580001,STAN CHART  ,B ,I,55.60,55.60,53.30,54.00,54.00,56.10,13,433,23258.00,
590003,KARUR VY(PS ,B ,Q,75.85,75.85,74.10,74.50,74.50,74.90,173,24178,1802460.00,
590005,TIDE WATE(PS,B ,Q,4875.00,4927.00,4860.00,4864.40,4860.00,4917.00,23,49,239223.00,
590006,AMRUTANJAN  ,B ,Q,311.30,322.30,310.00,312.50,312.00,313.40,166,2077,650580.00,
590013,XPRO INDI(PS,B ,Q,32.35,33.15,32.35,33.00,33.00,33.10,5,138,4515.00,
590018,HISARMET(PS ,B ,Q,55.60,58.45,55.60,58.45,58.45,59.50,6,2030,116706.00,
590021,BHARAT RA(PS,B ,Q,4142.90,4151.00,4040.00,4057.85,4045.10,4066.40,39,84,343677.00,
590022,EASTER SI(PS,T ,Q,1.53,1.53,1.51,1.51,1.51,1.58,4,1500,2286.00,
590024,FERT CHE(PS ,B ,Q,41.60,41.95,40.60,40.85,40.60,41.40,58,7119,293340.00,
590025,GINNI FIL(PS,B ,Q,11.30,12.10,11.30,11.30,11.30,11.63,17,7500,84888.00,
590030,SOUTH PET(PS,B ,Q,22.65,23.40,22.55,23.05,22.60,23.10,50,8150,187404.00,
590031,DE NORA     ,B ,Q,239.00,239.95,233.00,237.90,237.90,239.55,24,234,55443.00,
590043,HARITA SEAT ,B ,Q,437.50,437.50,415.05,421.85,415.05,430.05,22,496,209744.00,
590051,SAKSOFT LTD ,B ,Q,347.90,348.00,334.00,339.15,336.05,344.30,67,1825,619841.00,
590056,SALONA COTSP,B ,Q,90.00,98.45,90.00,95.35,90.00,104.65,5,105,9487.00,
590057,PROSEED     ,B ,Q,0.43,0.43,0.41,0.41,0.41,0.43,3,256,107.00,
590062,ANDHRA SUGAR,B ,Q,333.85,343.15,331.00,335.25,333.40,336.85,122,4212,1411583.00,
590065,INDIA MOTOR ,B ,Q,850.50,850.50,850.50,850.50,850.50,850.50,1,10,8505.00,
590066,KCP LTD     ,B ,Q,86.15,88.75,85.45,87.10,87.20,86.15,125,10140,882782.00,
590070,RADAAN MEDIA,B ,Q,2.17,2.17,2.15,2.15,2.15,2.06,2,303,657.00,
590071,SUNDARAM FIN,B ,Q,1550.55,1550.55,1525.05,1534.00,1534.00,1552.15,53,96,147398.00,
590072,SUNDARAM BRK,B ,Q,314.95,326.00,305.05,313.85,311.00,310.00,60,351,110788.00,
590075,LAMBODHARA T,B ,Q,41.70,41.95,41.10,41.15,41.15,43.00,25,3496,144777.00,
590078,MAITHAN ALL ,B ,Q,623.25,623.80,604.00,608.90,604.00,622.90,191,3153,1924923.00,
590086,ORISSA MINE ,B ,Q,780.95,786.00,760.00,770.30,760.00,770.55,83,820,634632.00,
